# Seed:     444444
#
#   a      e        i        node     peri     Manom      resamp       q        r        M      m_rand H_rand color flag delta    m_int   H_int eff   RA(H)     DEC    delta_ra delt_dec Surv.  Comments
#
# flag: >0: detected; >2: characterized; 0 mod(2): tracked
# Survey: name of the block
# delta_ra: distance from center of pointing [arcsec]
# delt_dec: distance from center of pointing [arcsec]
#
  48.759  0.370    0.057     219.4     224.0     343.0      4.6   30.704   32.002  346.020   22.710   7.64  0.00  4   31.021   22.756   7.68 0.88  3.29305  18.2071  3.67056 -0.98464 2015BC.eff res
  48.652  0.370    0.057     235.3     161.8      11.4      7.9   30.637   30.686    2.758   24.415   9.56  0.89  2   29.698   23.715   8.86 0.38  2.72893  15.8705  3.77791 -1.19162 L4v-smooth res
  48.601  0.370    0.057     173.9      83.9     358.5      2.0   30.604   31.371  349.348   23.730   8.73  0.90  4   30.375   22.969   7.97 0.71 15.36778 -18.4485  3.60729  0.94287 L4k-smooth res
  47.823  0.370    0.057      14.3      37.1       4.2      6.3   30.115   30.261   -4.689   23.938   9.12  0.60  3   29.278   23.691   8.87 0.67  2.52086  14.9130  3.78085 -1.25100 L4v-smooth res
  48.620  0.370    0.057     349.2     151.9       5.6      1.4   30.616   30.673   -2.798   22.828   7.95  0.61  4   29.694   22.267   7.39 0.83  9.12259  16.5543  3.78954  1.14779 L5c-smooth res
  48.261  0.370    0.057     236.9     350.5      14.7      5.1   30.390   30.687    6.577   22.550   7.61  0.63  4   29.717   21.954   7.01 0.70 16.00093 -20.5759  3.56310  0.72370 L5j-smooth res
  48.418  0.370    0.057     151.7     172.6      44.2      2.7   30.489   41.323   47.211   23.708   7.52  0.00  4   40.344   23.790   7.60 0.84  3.36279  18.4231  2.98300 -0.78162 2015BC.eff res
  48.069  0.370    0.057     124.8     119.7       1.8      5.4   30.269   30.657   -7.567   23.450   8.54  0.38  4   29.671   22.946   8.04 0.72 14.98857 -16.9353  3.63117  1.06878 L4j-smooth res
  48.494  0.370    0.057       2.6     238.1      86.8      6.3   30.537   54.519   89.631   24.749   7.30  0.00  4   53.602   24.868   7.42 0.53  0.61012   3.9525  2.00426 -0.85521 2015BT.eff res
  48.006  0.370    0.057     242.8      99.8      34.8      2.2   30.230   34.284   25.997   24.093   8.72  0.72  4   33.306   23.284   7.91 0.61  2.38721  14.2594  3.39206 -1.15732 L4v-smooth res
  48.013  0.370    0.057      49.2      68.4      17.3      2.1   30.234   30.756    8.786   22.855   7.99  0.64  4   29.771   22.407   7.54 0.82  9.35325  15.5423  3.79336  1.21925 L5c-smooth res
  48.345  0.370    0.057     110.6      76.2     345.7      8.3   30.443   33.673  337.211   23.425   8.16  0.57  4   32.690   23.081   7.81 0.76  9.28959  15.8009  3.53068  1.11828 L5c-smooth res
  48.349  0.370    0.057     181.8     190.6      20.4      3.0   30.446   31.355   11.683   23.704   8.72  0.51  3   30.375   23.052   8.07 0.74  2.44276  14.4692  3.65150 -1.23024 L4v-smooth res
  47.900  0.370    0.057     162.8     152.4      49.6      1.6   30.163   42.698   52.671   23.886   7.57  0.00  4   41.712   23.904   7.59 0.85  3.18794  17.7550  2.92063 -0.80981 2015BD.eff res
  48.697  0.370    0.057     336.6     250.6      16.1      6.2   30.665   31.109    8.043   23.556   8.57  0.62  2   30.124   22.998   8.01 0.35 16.23226 -21.2635  3.61196  0.65299 L5j-smooth res
  48.738  0.370    0.057     209.4     154.5      24.0      4.6   30.690   32.257   15.416   23.816   8.71  0.62  4   31.277   23.385   8.28 0.71  2.41451  14.3583  3.56040 -1.20739 L4v-smooth res
  48.055  0.370    0.057     320.7     141.5     338.2      5.4   30.261   35.637  329.442   24.072   8.53  0.68  3   34.659   23.191   7.65 0.62  2.38590  14.2879  3.28975 -1.12221 L4v-smooth res
  48.352  0.370    0.057     305.8     147.1     338.1      4.6   30.448   32.710  341.194   24.683   9.53  0.00  4   31.726   24.838   9.68 0.76  3.25101  18.1174  3.62605 -0.98466 2015BD.eff res
  48.631  0.370    0.057     323.7      17.3      35.1      5.6   30.624   34.853   26.431   23.890   8.44  0.69  4   33.877   23.584   8.13 0.69  2.32997  14.0080  3.32717 -1.14824 L4v-smooth res
  48.142  0.370    0.057     183.6      63.5       3.8      3.5   30.315   30.518   -5.440   22.366   7.50  0.95  4   29.518   21.465   6.59 0.89 15.44675 -18.7432  3.71068  0.94405 L4k-smooth res
